"전국","초콜릿",126.50,133.62,139.26,139.49,139.83,140.20
"전국","사탕",115.00,115.34,114.82,115.60,114.10,116.60
"전국","껌",114.97,115.11,115.87,116.04,115.34,115.65
"전국","아이스크림",122.67,122.38,122.99,123.21,122.65,122.41
"전국","비스킷",122.87,124.52,124.93,124.79,124.62,124.56
"전국","스낵과자",114.64,113.84,114.10,114.13,114.25,114.49
"전국","파이",113.08,113.54,113.46,113.75,113.60,113.71
"전국","설탕",147.29,145.53,144.56,146.72,146.70,145.75
"전국","잼",155.32,153.23,152.14,152.82,154.29,152.41
"전국","물엿",138.84,138.49,138.98,140.74,130.57,139.05
"전국","소금",174.95,174.75,174.73,176.55,176.84,175.98
"전국","간장",120.60,122.37,128.56,127.51,127.88,128.22
"전국","된장",125.17,123.46,122.55,123.97,120.94,127.46
"전국","양념소스",113.48,112.40,115.35,119.12,116.68,123.70
"전국","고추장",116.01,115.61,119.72,117.12,117.23,121.68
"전국","카레",129.05,126.15,130.60,129.41,131.21,131.12
"전국","식초",130.61,131.63,135.21,135.92,136.87,134.45
"전국","드레싱",150.45,152.31,152.35,150.58,151.75,151.22
"전국","혼합조미료",126.27,128.71,125.81,129.27,127.41,126.58
"전국","스프",130.60,130.62,130.60,130.65,130.79,130.76
"전국","이유식",100.00,100.00,100.00,111.12,111.12,111.12
"전국","김치",119.00,119.79,118.68,115.68,122.49,127.09
"전국","밑반찬",111.97,111.99,112.37,112.61,112.96,113.19
"전국","냉동식품",112.79,113.14,111.90,114.97,114.53,115.08
"전국","즉석식품",118.05,119.55,119.50,120.85,120.50,121.04
"전국","편의점도시락",113.29,113.29,113.29,113.29,113.29,113.29
"전국","삼각김밥",109.87,110.00,110.30,110.38,110.38,110.56
"전국","커피",124.27,124.24,123.29,124.98,123.60,124.90
"전국","차",125.12,106.24,123.65,122.62,125.18,124.82
"전국","주스",120.22,121.21,127.42,128.03,127.95,129.12
"전국","두유",122.25,122.23,126.10,125.07,125.05,124.65
"전국","생수",113.69,112.68,113.11,110.80,113.30,113.21
"전국","기능성음료",114.20,113.76,113.62,112.27,113.84,114.48
"전국","탄산음료",111.61,111.29,115.27,114.00,108.81,114.39
"전국","기타음료",112.80,120.29,118.38,120.10,122.51,122.31
"전국","소주",108.28,108.38,108.38,108.39,108.35,108.39
"전국","과실주",105.12,105.07,104.35,104.37,102.86,104.54
"전국","맥주",111.67,112.13,112.31,112.25,112.46,112.63
"전국","막걸리",122.70,122.70,122.77,122.90,122.90,122.90
"전국","양주",113.99,113.28,120.45,116.01,113.16,116.62
"전국","약주",105.01,104.95,104.84,104.90,104.65,104.74
"전국","홍삼",106.57,106.57,106.57,106.57,106.57,106.57
"전국","건강기능식품",104.02,104.02,104.02,104.02,104.02,104.02
"전국","유산균",101.52,89.40,100.15,98.89,96.47,95.27
"전국","내구재",107.91,107.83,107.54,107.07,107.24,107.13
"전국","장롱",120.96,120.96,120.96,120.96,120.96,120.96
"전국","침대",123.21,123.21,123.21,123.28,125.30,125.30
"전국","거실장",122.26,122.26,122.26,122.26,122.26,122.26
"전국","소파",125.92,125.92,125.92,125.92,127.32,120.46
"전국","책상",130.81,130.81,130.81,130.81,130.81,111.70
"전국","의자",114.08,112.57,114.09,112.58,114.10,114.10
"전국","식탁",121.90,121.90,121.90,122.49,122.49,122.49
"전국","싱크대",137.68,138.27,139.59,139.59,149.56,147.69
"전국","전기밥솥",109.88,104.94,104.21,101.76,104.01,103.56
"전국","가스레인지",108.86,108.40,108.18,107.48,96.00,97.85
"전국","전자레인지",97.35,97.35,97.89,97.24,96.83,97.12
"전국","전기레인지",106.42,105.50,105.32,107.33,106.07,106.34
"전국","냉장고",97.48,98.02,96.33,95.96,96.41,98.60
"전국","김치냉장고",106.88,106.88,106.88,106.88,107.73,108.43
"전국","에어컨",108.84,105.64,108.76,105.50,106.27,106.27
"전국","선풍기",92.87,92.35,92.94,93.12,93.31,93.31
"전국","공기청정기",96.97,95.61,96.15,95.50,94.40,94.79
"전국","세탁기",98.20,98.81,100.57,96.20,95.27,95.04
"전국","의류건조기",98.90,99.16,99.20,101.97,101.30,101.45
"전국","식기세척기",102.39,101.47,101.60,100.75,101.11,100.32
"전국","청소기",97.43,97.00,97.38,100.64,100.04,99.75
"전국","소형주방가전",107.18,105.75,105.83,105.28,106.43,113.45
"전국","보온매트",104.28,104.28,104.28,104.28,104.28,104.28
"전국","보일러",120.47,120.48,120.49,120.51,120.50,120.66
"전국","소형승용차",104.13,104.13,105.00,105.00,105.00,105.00
"전국","중형승용차",104.97,104.82,104.60,104.60,104.60,104.60
"전국","대형승용차",109.20,109.50,109.50,111.93,111.93,111.93
"전국","경승용차",103.32,104.08,104.08,104.08,104.08,104.08
"전국","다목적승용차",109.90,109.90,109.75,109.75,110.77,110.77
"전국","수입승용차",111.52,111.08,109.36,108.08,108.13,105.88
"전국","전기동력차",104.17,104.40,104.10,104.48,104.51,104.20
"전국","자전거",132.43,132.50,132.52,132.31,132.34,132.34
"전국","자동차용품",115.26,108.81,107.61,111.32,107.61,106.27
"전국","블랙박스",101.62,101.50,101.41,102.96,102.86,102.78
"전국","휴대전화기",99.63,99.63,99.63,99.63,99.63,99.63
"전국","TV",92.32,92.84,90.94,89.65,89.64,88.43
"전국","영상음향기기",102.66,102.60,102.54,97.30,97.38,96.66
"전국","컴퓨터",92.28,91.89,92.87,91.34,90.64,89.10
"전국","휴대용멀티미디어기기",117.18,117.18,117.18,117.18,117.18,117.18
"전국","악기",104.56,104.75,104.63,104.66,104.56,104.36
"전국","헬스기구",108.43,109.11,108.07,108.20,108.19,107.66
"전국","면도기",113.09,117.96,117.51,124.53,116.81,124.25
"전국","헤어드라이어",138.06,147.35,138.76,102.34,97.31,140.00
"전국","손목시계",122.94,122.94,122.94,122.94,122.94,122.94
"전국","장신구",109.30,111.15,111.15,112.44,112.44,112.44
"전국","섬유제품",114.37,114.37,114.37,114.37,114.37,114.74
"전국","남자외의",117.24,117.24,117.24,117.24,117.24,117.24
"전국","남자상의",110.74,110.74,110.74,110.74,110.74,110.74
"전국","남자하의",121.44,121.44,121.44,121.44,121.44,121.44
"전국","남자내의",108.42,108.65,108.61,108.51,108.45,108.92
"전국","여자외의",108.35,108.35,108.35,108.35,108.35,110.61
"전국","원피스",125.10,125.10,125.10,125.10,125.10,125.10
"전국","여자상의",113.55,113.55,113.55,113.55,113.55,114.38
"전국","여자하의",114.06,114.06,114.06,114.06,114.06,114.06
"전국","여자내의",107.71,107.71,107.40,107.38,107.34,107.52
"전국","점퍼",111.28,111.28,111.28,111.28,111.28,111.28
"전국","티셔츠",123.77,123.77,123.77,123.77,123.77,123.77
"전국","스웨터",118.71,118.71,118.71,118.71,118.71,118.71
"전국","청바지",118.34,118.34,118.34,118.34,118.34,118.34
"전국","운동복",104.92,104.92,105.04,105.04,105.04,105.04
"전국","등산복",103.46,103.46,103.46,103.46,103.46,103.46
"전국","유아동복",118.19,118.19,118.19,118.19,118.19,118.19
"전국","양말",103.99,103.95,104.14,104.14,103.87,104.23
"전국","모자",113.28,113.28,113.28,113.28,113.28,113.28
"전국","장갑",147.62,147.64,147.62,147.70,147.55,147.80
"전국","침구",111.15,111.15,111.15,111.15,111.15,111.15
"전국","커튼",106.88,106.57,106.65,106.89,107.12,106.82
"전국","출판물",106.79,108.11,108.11,108.11,108.02,108.12
"전국","유아용학습교재",112.36,112.36,112.36,112.36,112.36,112.36
"전국","초등학교학습서",109.09,109.09,109.09,109.09,109.09,109.09
"전국","중학교학습서",102.68,102.68,102.68,102.68,102.68,102.68
"전국","고등학교학습서",119.87,123.53,123.53,123.53,123.53,123.53
"전국","대학교재",101.29,101.29,101.29,101.29,99.24,101.29
"전국","서적",101.85,101.85,101.85,101.85,101.85,101.88
"전국","신문",111.11,120.37,120.37,120.37,120.37,120.37
"전국","석유류",126.88,123.18,127.19,127.15,121.96,119.20
"전국","취사용LPG",130.69,130.64,130.64,133.32,133.60,133.66
"전국","등유",159.91,158.52,158.70,158.49,156.69,154.20
"전국","부탄가스",139.74,138.83,141.74,137.84,134.52,144.05
"전국","휘발유",122.37,118.80,122.83,122.39,116.90,114.23
"전국","경유",128.79,123.65,128.82,128.54,122.07,118.36
"전국","자동차용LPG",122.64,122.57,124.10,128.31,128.50,128.49
"전국","의약품",104.64,105.09,104.85,104.90,105.18,105.00
"전국","감기약",126.96,126.96,126.96,126.91,126.78,127.10
"전국","진통제",118.87,119.25,119.20,119.19,119.32,119.41
"전국","소화제",118.30,118.38,118.64,118.85,119.30,119.89
"전국","위장약",107.99,108.26,108.55,108.77,108.92,109.17
"전국","진해거담제",109.73,110.18,110.35,110.35,110.45,110.56
"전국","소염진통제",113.99,114.15,114.13,114.20,114.30,114.34
"전국","피부질환제",110.33,110.61,111.11,111.29,111.60,111.69
"전국","치과구강용약",111.96,111.99,111.97,112.06,112.06,112.05
"전국","조제약",95.83,95.74,95.00,94.88,94.88,94.32
"전국","한방약",123.32,125.58,126.63,127.38,128.94,129.57
"전국","비타민제",112.24,112.11,112.11,112.13,112.19,112.32
"전국","병원약품",95.12,95.56,94.87,94.71,94.71,94.25
"전국","화장품",115.07,116.33,117.46,116.44,115.99,118.23
"전국","샴푸",126.27,125.69,127.48,127.20,125.56,150.15
"전국","바디워시",108.76,110.56,112.14,102.61,112.52,105.40
"전국","기초화장품",103.56,103.64,103.54,103.74,102.92,102.93
"전국","기능성화장품",126.93,127.32,132.26,129.79,129.84,129.53
"전국","색조화장품",107.31,107.41,107.86,108.20,106.00,109.23
"전국","모발염색약",120.18,137.17,127.24,128.51,124.68,128.77
"전국","기타",109.15,109.46,109.50,109.73,109.36,109.62
"전국","담배",100.00,100.00,100.00,100.00,100.00,100.00
"전국","아동화",113.00,113.00,116.17,116.17,116.17,116.17
"전국","구두",112.31,112.31,112.31,113.86,113.86,113.86
"전국","운동화",107.80,107.80,107.80,107.80,107.80,107.80
"전국","실내화",125.00,125.08,125.38,125.30,125.60,125.83
"전국","주택수선재료",119.26,119.47,119.51,119.57,119.76,119.79
"전국","식기",119.90,121.37,122.91,119.85,120.37,123.44
"전국","컵",105.49,105.56,105.72,102.31,101.07,103.43
"전국","솥",117.32,122.63,106.02,120.92,110.47,122.54
"전국","프라이팬",122.08,112.46,123.04,122.63,106.70,122.66
"전국","냄비",123.20,122.29,115.85,125.46,108.59,123.37
"전국","수저",110.32,108.58,110.41,112.15,106.60,112.26
"전국","밀폐용기",122.96,124.11,122.58,126.36,123.77,127.21
"전국","부엌용용구",114.75,112.88,116.89,116.11,117.40,119.20
"전국","건전지",129.96,132.88,130.90,132.96,133.64,131.20
"전국","소형가사용품",107.59,106.60,109.10,109.39,108.26,107.58
"전국","세탁세제",118.41,132.84,133.13,132.54,132.08,129.67
"전국","섬유유연제",139.05,138.25,140.73,136.10,137.48,143.05
